# Dataset for pandas demo
Symbol	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45
LHX2	9.889773968	9.746657854	9.601586137	9.047366567	8.321773157	8.358535942	8.406633682	8.28637425	8.451759752	8.449342678	8.245818916	8.156495511	8.024552041	8.224194861	8.139426022	7.959068387
LIG1	10.71438328	11.09268699	11.18651973	11.19678613	10.030535	10.18404486	9.805518872	10.0098026	10.25157151	10.04038321	9.858641491	9.740115609	9.454053556	9.439033621	9.296976908	9.223624602
LIN9	9.580478442	9.665659481	9.722545606	9.477896651	9.216039891	9.185391971	9.105500298	9.107140776	8.959995913	9.093775194	8.915026716	8.90635006	8.277963111	8.369884712	8.386779345	8.444112739
LIPG	9.474606176	8.885590844	8.385809048	8.41510931	8.326855831	8.217690766	8.210812961	8.281134896	8.323912906	8.159812476	8.004569789	8.089605862	8.064188388	7.985093538	7.894756948	7.979544658
LKAP	11.32615697	11.77958713	12.13224693	12.48783885	12.47764562	12.79021807	12.64753519	12.46789025	12.49706559	12.39888848	12.33235181	12.63112758	12.66251185	12.47909247	12.48976254	12.40895532
LMBRD1	11.93287461	11.91483623	11.99793498	12.30344903	12.23541644	12.37200922	12.5128479	12.60713506	12.6163833	12.74305351	12.86753529	12.68294506	12.89878856	12.97991617	12.86410726	12.95956907
LMNB1	11.62934928	11.88827806	11.69258238	11.33339273	10.69651408	10.69272013	10.64868063	10.42131348	10.81378318	10.5085634	10.36694718	10.28756181	9.585155985	9.443125399	9.51226299	9.840344551
LMNB2	12.45009355	12.29974136	12.08396977	11.91082151	11.46028234	11.35662485	11.19379872	11.16091354	11.18911969	11.06763758	10.9292925	10.76674489	10.4300029	10.31306759	10.31306759	10.64276822
LMO2	8.863235847	8.748681412	9.157332249	9.843374957	10.13202544	10.22477645	10.31060252	10.89093221	10.5257332	10.84365486	10.73348323	10.74072372	10.90463724	11.28134051	11.19541233	11.31173644
LOC128439	10.13086056	10.37194126	10.49852975	10.49439007	10.57331266	10.42611974	10.39901029	10.51669737	10.44115659	10.26054305	10.67829591	10.65709036	10.72493854	10.69406341	10.90816267	11.18839114
LOC130355	10.41212923	10.29768918	10.42089106	10.89684043	10.88038215	11.00982683	11.18341865	11.10710565	11.05374176	11.21788813	11.16701348	11.1658809	11.21370381	11.22821592	11.01828329	10.87790839
LOC132321	9.742194322	10.07308787	10.02423199	10.44492838	10.5085634	10.55056251	10.82280989	10.64104252	10.82646162	10.92465567	10.92696073	11.00402544	10.87603318	11.06007378	11.0022024	10.88233208
LOC158160	10.71450931	10.31974047	9.899372116	9.922372581	9.407704983	9.219765152	9.099035	9.343852563	9.655893425	9.615265483	9.397631948	9.405190939	9.34335695	9.181793149	9.163183556	9.535390216
LOC283537	11.34814511	11.21678686	11.39704075	11.28922742	11.29710525	11.46028234	11.54189576	11.59215153	11.67517101	11.71687104	11.93439227	11.87992404	12.17332831	12.15432178	12.23474024	11.96679383
LOC388135	8.057118987	7.908649376	8.06735285	7.891237727	8.390770919	8.28637425	8.158270306	8.191696139	8.407533306	8.439228924	8.380400822	8.503629249	8.716440198	8.900659937	8.840071678	9.180107702
LOC388610	11.19461049	11.31454602	10.9538372	10.62511059	10.53319739	10.55816811	10.29512784	10.0430902	10.37773768	10.37608177	10.4400955	10.28498467	10.30574195	10.41493621	10.33977907	10.73744353
LOC401152	9.18050678	9.099868759	9.387868056	9.036671794	9.631657927	9.953579094	9.868983385	9.653012721	9.83315349	9.9011165	10.04663923	9.903641822	9.915957858	9.858641491	10.16943863	10.32867713
LOC401551	8.874523328	8.852472359	8.918678996	8.560951696	8.428384031	8.389323405	8.303121589	8.243790761	8.311816326	8.329985591	8.364532009	8.303484062	8.162588162	8.180675227	8.271233597	8.47824964
LOC441150	9.635170203	9.995068253	10.11252677	10.3843635	10.33582898	10.57669274	10.50568435	10.61161341	10.61449403	10.81916832	10.78023022	10.79022723	10.62511059	10.8933224	10.87105848	11.03498199
LOC492311	9.009226372	9.049593252	9.67057117	10.02814357	9.520528442	9.912632488	10.02885558	10.04038321	10.18348717	9.864600938	10.05558118	10.25451786	10.39600631	10.22096266	10.24965247	10.49337129
LOC51035	13.33051863	13.42193535	13.70063211	13.84234221	14.20495838	14.26669385	13.98915496	14.11757917	13.99826405	14.24254947	14.12994703	14.02165282	14.02676914	14.03010314	13.9656476	13.91269935
LOC606495	9.535669315	9.797276564	9.775272502	9.622390839	8.913753681	9.019636639	8.85166047	8.937244001	8.938619652	8.873088051	8.973149906	8.72002606	8.679846553	8.856933396	8.881944883	9.252751854
LOC606724	9.580868144	9.585472976	8.912353776	8.637347516	8.273582652	8.080070617	8.141297977	7.963127209	8.447390402	8.27779617	8.486054238	8.109093936	7.976855741	8.198051106	8.072617008	7.783997427
LOC643995	12.619841	12.37745608	11.90116937	11.93549198	11.98978297	11.89570146	11.97975155	11.94936624	11.87636399	11.61660787	11.44355802	11.41641395	10.69651408	10.74177861	10.67246673	10.54073408
LOC653499	10.98084222	11.1626515	11.53243228	11.33197066	11.498854	11.35324349	11.08514676	10.88584722	10.27365384	10.07106828	10.05052135	9.610683072	9.443693201	9.112858588	9.241708452	8.965801952
LOC653814	13.04210304	12.74830884	12.47444422	12.29364438	12.31966638	12.10370266	12.10641346	12.04364885	12.29910893	12.13412987	12.28622838	11.92577395	11.75708746	11.61102664	11.58367691	11.62723228
LOC728489	12.42474895	12.3595692	12.19829135	11.99275149	11.98031565	11.83700581	11.76746818	11.92794369	11.63471135	11.77479436	11.79358806	11.7836753	11.71237058	11.82964617	11.65315327	12.26012539
LOC89944	9.497942207	9.763752654	9.850051619	9.667486956	9.240103815	9.159680812	8.700017565	8.588175301	8.980425003	8.61392	8.644635723	8.441000575	8.223746946	8.181060321	8.230328438	7.674863424
LOH11CR2A	8.931203863	9.265117172	9.658860158	9.944517819	9.763752654	9.585915547	10.1131541	9.969164526	10.20713077	10.46455939	10.61955506	10.59502837	10.49728607	10.64541097	10.77334956	10.64920074
LOXL4	8.523808975	8.506448163	8.559408674	8.791753721	8.542917329	8.483792762	8.553345556	8.746863992	9.116155205	9.483828188	9.307445667	9.141067648	9.397595334	9.368978452	9.518061429	9.37619875
LPXN	10.93424125	11.02289996	11.2984897	11.39605072	11.49564422	11.77479436	12.11532025	12.0039966	11.79906284	12.17800675	12.07733168	12.2887163	12.49065092	12.61342513	12.57394768	12.65361943
LRP10	11.91038661	11.86841217	12.08186865	12.13412987	12.35083531	12.34018487	12.59251214	12.40831996	12.6562517	12.48689637	12.61139513	12.54359078	12.75057844	12.84888876	12.74632248	12.1748541
LRP3	12.08186865	12.14791074	12.0193401	11.48898273	11.49356565	11.61597535	11.36847921	11.62311177	11.16331667	11.27139168	11.33197066	11.29234557	11.50278585	11.48418181	11.71237058	12.15504124
LRP8	11.87932234	11.84224243	11.41397788	10.7481241	9.745641125	9.763752654	10.17250817	10.0294884	10.14982961	9.943491443	10.00524412	9.875620062	9.982514039	9.887342843	9.86492031	9.629035374
LRRC14	9.901673897	9.953906491	10.46248142	10.40765391	10.60295381	10.52158414	10.60998833	10.65025376	10.40119077	10.34460287	10.23341415	10.42066322	10.55504251	10.45392689	10.56127974	10.73513227
LRRN5	10.22360742	10.37642881	10.0438882	9.68804093	9.677391237	9.60573861	9.569751811	9.500991249	9.462444678	9.541076275	9.566019995	9.430927441	9.427734197	9.38021398	9.542226226	9.665220883
LSM4	13.90394087	13.97321803	13.96883277	13.95748404	13.53610979	13.36519196	13.24778914	13.16643277	13.49026333	13.40700464	13.34980259	13.11156796	13.12978152	13.06212002	12.85472542	12.93870926
LZTFL1	9.280643715	9.592646918	9.726481122	9.835354511	10.22096266	10.09687365	10.11566973	9.894748201	10.06229994	10.19972197	10.24285841	9.971868015	10.00465939	10.00289215	9.959955697	9.953198406
MAGEA10	11.20608043	11.50535246	11.35376197	10.79290571	11.06986069	11.21904136	10.98732945	10.62430725	10.45722705	10.44200606	10.40430087	10.16640364	10.09567641	10.08293353	10.44674247	10.65941242
MAN2B2	12.15351301	12.20816568	12.04618097	12.07733168	11.99533381	11.97201175	12.15351301	12.19189205	12.56361026	12.5845122	12.47692582	12.55648293	12.96895748	13.03631599	12.87197719	12.94343682
MANEAL	9.409624393	9.409624393	9.042912423	8.932506164	8.624394178	8.597511055	8.640322852	8.776351203	8.521919676	8.567223842	8.359777297	8.522451422	8.581051558	8.786636808	8.631878782	9.261184919
MAP2K7	9.814306946	9.915957858	9.929332633	9.881452566	9.813285776	9.821756023	9.687673516	10.12427965	9.933545874	9.92901612	10.01525493	10.17082126	10.17006567	10.32600892	10.40646712	10.80428031
MAP6D1	10.19873704	9.788131894	9.194509261	9.124970827	9.046436871	9.123757112	9.106493047	9.241708452	9.328541465	9.336645937	9.408706778	9.321737485	9.460015709	9.467766779	9.424014265	9.678153609
MAPK1	10.21922647	10.1291869	10.04031673	9.765912865	9.617056116	9.417145107	9.727284615	9.632412746	9.604481013	9.375869249	9.533504785	9.526264845	9.521666263	9.490718443	9.36026156	9.597784448
MAPK13	13.57966526	13.59988023	13.74669436	13.54514303	13.12154404	12.92890611	12.89215828	12.94289173	13.0944584	12.85757352	13.01158155	12.87563278	12.94442952	12.81451437	12.82005491	13.12978152
MAPKAPK3	13.02920971	13.11476606	12.8962233	12.64674878	12.61251954	12.46879799	12.38684257	12.43868869	12.29520593	12.31626788	12.34242517	12.22911276	12.23474024	12.30718772	12.43153713	12.6319418
MARCKS	13.78937199	13.96242974	13.98915496	14.24911193	14.61664219	14.46092603	14.54709828	14.5216983	14.61214338	14.64666094	14.63262513	14.67463851	14.71782501	14.68833961	14.63613018	14.53115761
MATK	9.527761936	9.745641125	9.795783827	9.443125399	8.745969673	8.541296115	8.523946739	8.631640318	8.437745251	8.145155391	8.060278804	8.409406134	8.179060072	8.444411657	8.146906734	8.638278818
MATN2	10.13002306	10.34123372	10.44619348	10.41657315	10.03384797	10.19690805	10.39166033	10.19568662	10.7982873	10.91735613	10.8161218	10.74637296	10.84526391	11.00982683	10.98732945	11.42538542
MB	10.87847459	10.98076143	11.16865	11.58446377	11.92222146	11.99316805	12.14173975	12.20903559	12.13166738	12.11713931	12.18671246	12.24525792	12.20899775	12.28979065	12.3228184	12.31355186
MCCC1	12.25418976	12.3864113	12.69395623	13.02112501	12.85365755	12.94614938	12.93674421	12.89798653	13.35109344	13.26004419	13.18498871	13.10222172	13.11029839	13.12154404	13.07491559	12.91108529
MCM10	11.57333032	11.33135119	10.92642217	10.3906362	9.330075031	9.282648473	9.169853377	8.727267894	9.371310058	8.999179007	9.093252755	8.973994995	8.53328573	8.610242076	8.549271092	8.48520543
MCM2	12.12019345	12.23689296	12.00809267	11.50970267	10.03012617	10.03012617	9.987533195	9.929839632	9.831530209	9.853235984	9.76993532	9.542675511	9.415287886	9.274402521	9.451163829	9.401208899
MCM3	14.42858676	14.49130707	14.2966331	13.89769144	12.79450939	12.77679572	12.77594355	12.69395623	12.78712497	12.57547403	12.42887697	12.49917775	12.25044724	12.37457144	12.3039676	12.41225033
MCM4	10.3747812	10.53653734	10.19395726	9.830074826	9.265174173	9.295043189	9.22526235	9.258488428	9.046212741	9.150141115	9.145137269	9.009616377	8.857023276	8.773148424	9.043997473	8.982752383
MCM5	12.71736442	13.16744577	12.90114188	12.39055272	10.96143704	10.98687056	10.98595164	10.84746792	11.2261587	10.80428031	10.81551993	10.75613335	10.70209856	10.43887144	10.62511059	10.16909801
MCM6	14.11217862	14.03481559	13.63795143	13.02619224	11.31913259	11.51825046	11.55263936	11.53590833	11.30731806	11.57211845	11.35514886	11.26088304	11.10091796	11.2824574	11.37207271	11.35987059
MCM7	14.19004768	14.2403252	14.13679738	13.86860777	12.95636491	12.73598654	12.7978651	12.81094992	13.02305292	12.94966534	12.81004753	12.67947014	12.37868704	12.41160024	12.53546767	12.39696057
MDK	12.6319418	12.95800361	13.17002644	13.10132265	13.18183285	13.05219543	13.11156796	12.8864921	13.0802696	13.10316615	12.93407647	13.01289959	12.63646948	12.69512519	12.53840458	11.77757896
MEF2D	9.823414341	10.19021217	10.50568435	10.71570837	10.6472784	10.75092297	10.69203339	10.52665453	11.21848316	10.95679876	11.17643854	11.19754455	11.39209384	11.30335267	11.33034549	11.58367691
MELK	12.6562517	12.79021807	12.8709492	12.64827113	12.02914043	11.75098627	11.61191311	11.27497748	11.77896474	11.5112788	11.31979347	11.00791202	10.22530485	10.21587521	10.13168786	10.07596091
MESP1	12.02744958	11.78842453	12.12509779	12.30818539	12.46568225	12.26741053	12.22911276	12.18266291	12.68155288	12.66251185	12.71612844	12.70132313	12.89215828	12.73537476	12.70344891	13.29229298
MEST	10.36694718	10.18565864	9.978580399	9.497581317	9.492683186	9.073480508	9.170280052	9.118268929	8.904670119	9.048334753	8.767348518	8.907534258	8.907999216	8.633134704	8.889945133	8.672094357
METTL7A	11.24066163	11.27229861	11.90252173	12.26366038	11.95586321	12.11141501	12.47068878	12.55343341	12.86670335	12.79978095	12.72453179	12.72453179	12.71424356	12.6787819	12.67814576	12.64330415
MFSD1	12.18661791	12.2887163	12.436994	12.29758474	12.79915609	12.88175247	13.0802696	13.00609483	12.8010897	12.89289019	12.9399011	12.74545799	13.14965162	13.08286767	13.03545403	12.92890611
MFSD3	13.71613889	13.64644617	13.80657011	13.70322126	13.79621222	13.60931401	13.54514303	13.5651555	13.63420956	13.55884403	13.77688346	13.89432633	13.91606296	14.00663092	14.05046369	14.45171575
MGC10992	11.98218336	11.63471135	11.54113317	11.273585	11.35091071	11.1658809	10.96823281	11.0522251	10.77631207	10.7356888	10.60266464	10.32867713	10.2683159	10.21095662	10.28614557	10.62848239
MGC12965	8.686875735	8.611432634	8.883646008	9.110334313	9.167527678	9.227831796	9.321737485	9.255206238	9.288365622	9.188926194	9.138580719	9.242328694	9.156571858	9.232716547	9.157332249	9.451900317
MGC13170	13.31414598	13.20817174	12.976742	12.91489443	12.88248334	12.619841	12.38505379	12.46005328	12.52244851	12.46178614	12.42180615	12.33630796	11.95108022	12.17860261	12.12363364	12.37942169
MGC17330	10.37044269	12.23474024	12.60713506	13.0802696	12.4696483	12.92411257	12.85825576	13.10316615	13.44276004	13.65642581	13.60186082	13.61089528	13.68399063	13.94265604	13.83560745	13.78937199
MGC17624	9.546355089	9.706924045	9.333506876	8.646931553	8.744199249	8.654567204	8.690973001	8.705770522	8.518442647	8.751735766	8.747769129	8.61949491	8.631134381	8.43213234	8.557132861	8.454160929
MGC24665	12.90310497	13.18947591	13.07181915	12.94343682	12.16304403	12.06434287	11.95768136	11.86347875	11.95948518	11.94224536	12.02914043	11.79688475	11.63724926	11.51255176	11.4489684	11.52879521
MGC39900	10.24149835	10.57697937	10.89771363	11.08648487	9.852309966	9.858060735	9.820287153	9.798659262	10.18639775	10.2514188	9.868943166	9.724677809	8.766904411	8.68583774	8.633379737	8.630496102
MGC4093	9.774887084	9.888690599	9.877655268	10.13629634	10.46878074	10.29023422	10.34011241	10.35390681	10.33894935	10.30700256	10.22714647	10.37161643	10.31149833	10.47286225	10.34598092	10.84746792
MGC45840	12.31326873	12.28329062	12.81004753	13.00719081	13.31697883	13.33772513	13.30046427	13.62407909	13.9656476	13.67524924	13.82186866	13.95907773	14.00304775	13.93849235	14.01932546	13.68657683
MGC4677	14.21765374	14.19650666	13.79522564	13.35109344	13.52094806	13.46751842	13.18623355	12.98670508	13.02112501	13.28375207	13.15119671	12.81772505	12.72060843	12.95738342	12.75612818	13.12685853
MGC4825	11.76746818	11.57912301	11.52316314	11.37352845	10.95727815	10.8933224	10.78139	10.84946197	11.0422396	11.05128209	10.99695071	10.8994799	11.09223773	11.1626515	10.98550494	11.02630694
MGC52110	10.52339901	10.68657766	10.82510225	11.02912415	11.33784977	11.12914381	11.30787624	11.52654798	11.25930652	11.55263936	11.43540146	11.54526417	11.51635719	11.64381295	11.69067993	11.90417573
MGC61571	11.14252716	11.11112083	11.03392709	10.77513008	10.70593813	10.43741397	10.42564434	10.48471735	10.46780671	10.37820543	10.61449403	10.68612564	10.71438328	10.6588647	10.62469693	10.93595146
MGLL	11.34041979	11.24827039	11.06438915	10.34700572	10.26712176	10.19212454	9.89106069	9.767578797	9.452066801	9.459773909	9.577056916	9.371968883	9.57210184	9.65294072	9.687704664	9.564797507
MICA	10.56385697	10.3927096	10.16385952	10.04145556	9.615003934	9.590485995	9.57433478	9.565261578	9.705582473	9.598595473	9.755480626	9.595360276	9.582825328	9.534229617	9.635622473	9.540587123
MICB	9.467036606	9.090800762	9.111404474	8.633432817	8.211793217	8.012947401	8.038058332	8.198762938	8.007435489	8.055839263	7.998830246	8.082612609	7.942080873	7.905740425	7.97669794	8.23071884
MITF	9.401208899	9.429135083	9.3198963	9.428043378	9.407086348	9.211843871	9.265890635	9.145216469	9.134029635	9.146793143	8.824606622	8.750498821	8.450672664	8.413277248	8.479665126	8.38454472
MKRN1	13.21526824	13.30274449	13.61089528	13.81339296	14.16313559	14.07377366	14.12994703	14.071037	14.05992506	14.14615324	14.04314753	13.99486573	14.04606751	14.05362307	14.08494063	13.84107256
MLKL	9.870094713	9.613918379	8.933687101	8.439734015	8.707864614	8.404151609	8.608565562	8.536203962	8.274398049	8.476214026	8.473885093	8.504304442	8.453869466	8.446408255	8.275386108	8.471386943
MLLT7	9.543190456	9.176354437	9.345958228	9.823414341	10.13266815	10.10622151	10.20682442	10.46740288	10.32149241	10.29357727	10.47323799	10.64541097	10.79455158	10.88551962	10.72728044	10.58763165
MLPH	14.13387276	14.08068085	14.46408989	14.599712	14.90470241	15.0402234	15.04765245	14.96504087	15.20554485	14.97122397	15.10885509	15.32920111	15.32920111	15.11471271	15.35006528	15.28948111
MMD	10.77929133	10.6823284	10.12509402	10.17006567	10.06442408	9.920517458	10.05195495	10.05385662	10.21095662	10.49073026	10.34058112	10.32809654	10.50279199	10.49395087	10.50137731	10.41657315
MND1	10.58142601	10.75820267	10.63953525	10.68581478	9.8841293	9.693244669	9.561526369	9.415862775	10.10478724	10.07884488	9.848572936	9.768697739	8.842836823	8.934481827	8.726596512	8.803953031
MNS1	11.27087246	11.71647415	11.58237906	11.41935775	10.28614557	10.04615766	9.895057771	9.641776328	10.12469021	10.13833828	9.75347012	9.551195216	8.991536472	8.795949639	8.971871906	9.170280052
MOSC1	9.753823413	9.763472465	9.751288873	9.371573946	9.19551814	9.154782612	8.963815872	9.131256206	9.095044663	9.002282719	8.977115292	9.104123242	9.063216548	9.064979153	9.264639619	9.14374944
MPDU1	11.26512731	11.05128209	11.12270552	11.02493137	10.63848373	10.42015882	10.45892122	10.56769291	10.53803726	10.48270276	10.53749481	10.42877872	10.48878889	10.57153243	10.48471735	10.42444611
MPHOSPH1	10.68186339	10.87603318	10.72767065	10.85510534	10.36105949	10.31858526	10.26698596	10.09439243	10.57585786	10.31657979	10.12338501	9.83273093	9.269557372	9.408706778	9.327112722	9.383270714
MPP6	10.53241448	10.26756679	9.769035168	9.402916797	9.534534813	9.41396279	9.424467538	9.564837372	9.315512344	9.485209754	9.47394286	9.461723675	9.5084962	9.471715314	9.548793839	9.642742545
MR1	9.395376313	9.723427866	9.693635052	10.2888847	10.19186993	10.18007368	10.25363986	10.28756181	10.56003044	10.6171967	10.56127974	10.67005732	10.68392758	10.59748283	10.55282512	10.60340148
MRPL12	13.0173612	13.11156796	12.84984132	12.07126305	12.24670252	12.22806702	12.20088137	12.06606293	12.04751964	11.83799002	11.95347138	12.05540279	12.03407005	12.18163273	12.02552969	11.57211845
MRPL17	13.77923897	13.54514303	13.07925077	12.75798353	12.93224059	12.75057844	12.83639985	12.74021288	12.84888876	12.81654563	12.93674421	12.86252131	12.94966534	12.99245159	12.96212358	13.34980259
MRPL4	9.957815928	9.97957047	9.84920286	9.603615878	9.573120993	9.529179751	9.373208377	9.450102499	9.521500282	9.523754741	9.615122027	9.455925052	9.530698492	9.443241008	9.508522312	9.102553468
MRPL52	11.31881578	11.17414907	10.99892012	10.60004337	10.951917	10.60017915	10.65292358	10.59502207	10.51366927	10.54108431	10.50044218	10.67846226	10.42854999	10.48612956	10.47596527	10.894485
MSH6	12.44334139	12.27307552	11.6395112	11.20758634	10.95546202	11.03119909	11.25654809	11.0665607	10.77823137	10.91099961	10.89270987	10.9052565	11.05339123	10.83755072	10.90974864	11.17643854
MSLN	11.03905094	11.21370381	11.4186034	11.69893649	11.88993556	11.97366015	11.67993734	11.77757896	11.93963875	12.02362082	12.09801643	12.1431804	12.18383375	12.37200922	12.4468778	12.47692582
MST1R	9.801364892	9.665220883	9.589049032	9.188109753	9.529974887	9.375525713	9.123059017	9.336645937	9.222426156	8.880898931	8.790206535	8.690810128	8.762010942	8.767348518	8.698364366	8.564208311
MT1A	16.11131698	16.10652322	16.0353473	15.85573784	15.62728863	15.50005456	15.36674518	15.32300737	15.61106712	15.75136845	15.62728863	15.4824915	14.76778383	14.9267513	14.95365765	14.90944669
MT1G	11.71944812	11.43482346	10.78184516	9.810257003	9.38021398	9.082218236	8.953053649	8.744199249	9.207666446	9.117476677	9.011114328	8.789130099	8.35263409	8.270769067	8.253078576	8.41921059
MT2A	16.12334511	16.11855382	16.10263679	15.957412	15.80920116	15.46189922	15.22550502	15.12433982	15.65552602	15.53026428	15.587499	15.30957001	14.38511429	14.39653712	14.23200686	14.23444326
MTE	12.93674421	12.51427611	12.16566445	11.62027596	11.23699849	11.37394569	11.11884963	11.12839447	11.19276954	11.47172501	11.22770375	11.2261587	10.53078544	10.75871794	10.63405107	10.62776914
MTHFD1	10.10580954	10.36198771	10.34852911	10.21635391	9.462766916	9.434133014	9.237279104	9.268501022	9.503378533	9.43942967	9.380538364	9.311502658	9.446144086	9.388380894	9.463167694	9.252318458
MTHFD1L	10.9326914	10.99069284	10.51453027	9.939167984	10.62469693	10.64238311	10.26910525	10.18047174	9.834123676	9.76481517	9.765179296	9.687673516	9.631992682	9.6148049	9.667486956	9.409226054
MTIF3	11.66170254	11.55414034	11.3926399	11.78564755	12.03031134	11.96452096	11.96326197	12.15037388	12.20535934	12.2003639	12.34754888	12.29077153	12.34018487	12.36214802	12.47984316	12.5878766
MTP18	11.59918524	11.46458937	11.09342357	10.84692925	10.51307355	10.26068404	10.217956	10.29214954	10.28407381	10.30489548	10.39124739	10.32287378	10.41563741	10.34570141	10.37819906	10.31270714
MUC1	12.51221269	12.55929064	12.67293778	13.23741792	12.7931277	13.03767018	13.12870644	13.27800852	13.77798764	13.74036608	13.79524893	13.81440024	13.79864133	13.8194635	13.95016743	13.73768107
MUC15	8.658513017	9.092446445	9.224764532	9.557602706	9.585915547	9.601586137	9.613918379	9.528610416	10.17047659	10.12381843	10.1177471	9.944815446	9.880411629	9.87058108	9.808467892	10.06934796
MUC16	8.782371023	9.015423975	8.911097678	9.452570019	9.275203513	9.721622406	9.456358072	9.421670947	9.67322222	9.643079271	9.425583394	9.552412136	10.04348484	9.762762974	9.755714984	10.09919746
MUC20	8.467203499	8.620124374	8.886474163	8.795242387	8.935834693	8.838852097	8.901264282	8.872779733	9.406576264	9.509289361	9.611618548	9.601586137	9.791875789	9.890665084	9.928499533	9.80780898
MUTED	10.85221443	11.12975867	11.43160303	11.59091271	11.60575203	11.60349801	11.62311177	11.69634733	11.55790682	11.59645493	11.63191533	11.5112788	11.7051784	11.6473248	11.64077824	11.88892954
MVP	10.15080015	10.44773821	10.39327684	10.81424394	10.74518917	11.01484233	10.97253778	11.06889523	11.14036241	10.93589624	11.04421642	11.07135764	11.04282532	10.97725862	11.08520982	10.60461592
MXD4	9.592646918	9.911733586	10.57481125	10.78392342	11.37259688	11.27139168	11.209356	11.28531799	11.11342469	11.20117921	11.31498886	11.27087246	11.25229222	11.30531756	11.50606066	11.62565506
MYL9	8.482720723	8.482976636	8.53328573	8.487092413	7.951058878	7.907799485	7.794911329	7.816255131	7.836654154	7.78269641	7.846611912	7.698397093	7.886863741	7.747663694	7.924667324	7.835956709
MYLIP	10.0294884	10.61533632	10.7046587	10.83401245	11.27421047	11.38444162	11.53880702	11.66969304	11.58730735	11.78499255	11.78499255	11.85488746	11.93439227	12.11941857	12.05681246	12.19239461
NARG1	9.718012883	9.855311015	9.289816599	9.008635204	9.008880811	8.93520756	9.222061654	9.013363513	8.875901679	9.074265153	8.876180762	8.867661674	8.768264859	8.906694189	8.817837323	8.980782195
NASP	9.667176665	9.853687615	9.777084071	9.706256309	9.298086464	9.328989999	9.364357808	9.090800762	9.117476677	9.185001144	9.232366845	9.02903765	8.862837545	8.847169487	8.746405166	8.941544283
NCALD	9.454721001	9.482943564	9.823248753	9.987705737	9.779206333	10.03319206	10.16330441	10.43879203	10.42869307	10.39468939	10.31015187	10.21356212	10.57737216	10.59710075	10.57127541	10.64190771
NCAPG2	10.37954817	10.5646357	10.57101044	10.67462393	9.823414341	9.632759025	9.631992682	9.4328811	10.10926621	9.999226331	9.557213638	9.458348872	8.833188059	9.008327193	8.845523877	8.720986333
NDRG1	11.13092889	10.54152242	11.10268318	11.38259124	11.20624906	11.31557017	11.44855954	11.54455744	11.57123774	11.50172009	11.73996134	11.59034086	12.08092113	12.04478314	11.90168585	12.01052322
NDRG2	9.399276457	9.55887866	9.433207106	9.945191221	9.463393318	9.679923666	9.936793658	10.11438918	10.28421254	10.24242369	10.4913295	10.37662255	10.74576043	10.67540338	10.85006504	10.83897352
NEK2	12.28417178	12.33630796	12.18833216	12.45085477	12.31764995	12.25319036	12.24485105	12.19606846	12.33085179	12.34489568	11.84670993	11.71856541	10.31399238	10.09869417	10.13451466	10.04348484
NET1	11.41656172	11.44547655	11.95912171	11.98523496	12.02029767	11.86927621	12.10380359	11.99545653	12.26682555	12.08533479	12.30639148	12.3757912	12.55525334	12.40258875	12.55837452	12.48484625
NETO2	13.3450413	13.25083684	12.81345457	12.37131622	11.87721176	11.97062235	11.84937291	11.87992404	11.65024845	11.67812428	11.54257017	11.58058962	11.68775486	11.68665742	11.54067411	11.66278712
NFIX	11.20356395	11.32615697	11.77844001	12.03119236	12.05976062	12.24132899	12.16397841	12.20852609	12.09801643	11.90299133	11.72646817	11.82964617	11.60414071	11.52439785	11.4361962	10.62672241
NICN1	10.6079813	10.43549495	10.54597231	10.44674247	10.364399	10.30531871	10.57741328	10.79022723	11.04334116	11.17365884	11.15549042	11.17744701	11.10018524	11.29974624	11.29069916	11.63565741
NME1	11.6952634	11.7556388	11.52203927	11.05566124	10.5366025	10.35191209	10.39506592	10.37302712	10.13944507	10.02681655	10.13677687	10.0920791	9.962354266	9.915724179	10.05544594	10.03340223
NME1-NME2	10.32638191	10.57996167	10.65025376	10.55916739	10.19720646	10.17250817	10.0294884	9.897565708	9.972614837	9.851790801	9.705582473	9.895057771	9.813285776	9.874307652	9.961773088	10.12675055
NME2	10.54683284	10.75553558	10.87446702	10.61996342	10.16821717	10.0787542	10.13521069	10.11869109	9.976626779	9.672725965	10.00655853	9.890606373	9.952670769	9.896024319	9.94260507	10.15150025
NME4	12.81918833	12.9937443	12.86753529	12.92813159	12.19692459	12.27240796	11.9810847	12.1597479	12.08396977	11.93163366	11.91194296	11.78940999	11.84937291	11.78499255	11.90529173	11.52971063
NMU	11.44078385	11.62091944	11.64381295	11.36261846	11.66858737	11.51870837	11.53243228	11.55051757	11.33380504	11.40916492	11.08117192	10.81464244	9.428043378	9.495864548	9.307675643	9.060378391
NNT	7.998336667	7.973333717	8.271078061	7.961274673	8.251548928	8.200831593	8.45563312	8.293242251	8.432960922	8.754665473	8.718219766	8.881241311	8.746863992	8.927938865	8.783100482	9.05830145
NOL5A	14.09172535	13.89292113	13.71108509	13.29229298	13.20817174	13.02406305	13.26004419	12.99056754	12.86410726	12.72235617	12.82146992	12.67437289	12.56201421	12.64330415	12.78712497	12.69395623
